Date,Word,Count
2022-07-05,voice,4468
2022-07-05,network,4447
2022-07-05,hearing,4389
2022-07-06,recognition,9967
2022-07-06,children,6113
2022-07-06,features,6057
2022-07-06,noise,4706
2022-07-06,speaker,4628
2022-07-06,voice,4470
2022-07-06,network,4449
2022-07-06,hearing,4389
2022-07-07,recognition,9983
2022-07-07,children,6113
2022-07-07,features,6062
2022-07-07,noise,4710
2022-07-07,speaker,4630
2022-07-07,voice,4472
2022-07-07,network,4464
2022-07-07,hearing,4391
2022-07-08,recognition,10001
2022-07-08,children,6117
2022-07-08,features,6065
2022-07-08,noise,4714
2022-07-08,speaker,4642
2022-07-08,voice,4478
2022-07-08,network,4473
2022-07-08,hearing,4391
2022-07-09,recognition,10006
2022-07-09,children,6117
2022-07-09,features,6069
2022-07-09,noise,4714
2022-07-09,speaker,4643
2022-07-09,voice,4478
2022-07-09,network,4473
2022-07-09,hearing,4391
2022-07-10,recognition,10006
2022-07-10,children,6117
2022-07-10,features,6070
2022-07-10,noise,4714
2022-07-10,speaker,4643
2022-07-10,voice,4478
2022-07-10,network,4473
2022-07-10,hearing,4391
2022-07-11,recognition,10025
2022-07-11,children,6121
2022-07-11,features,6076
2022-07-11,noise,4721
2022-07-11,speaker,4657
2022-07-11,voice,4487
2022-07-11,network,4482
2022-07-11,hearing,4399
2022-07-12,recognition,10040
2022-07-12,children,6132
2022-07-12,features,6084
2022-07-12,noise,4727
2022-07-12,speaker,4662
2022-07-12,voice,4490
2022-07-12,network,4483
2022-07-12,hearing,4408
2022-07-13,recognition,10051
2022-07-13,children,6137
2022-07-13,features,6093
2022-07-13,noise,4730
2022-07-13,speaker,4676
2022-07-13,voice,4502
2022-07-13,network,4489
2022-07-13,hearing,4408
2022-07-14,recognition,10064
2022-07-14,children,6144
2022-07-14,features,6104
2022-07-14,noise,4733
2022-07-14,speaker,4678
2022-07-14,voice,4507
2022-07-14,network,4494
2022-07-14,hearing,4409
2022-07-15,recognition,10078
2022-07-15,children,6144
2022-07-15,features,6115
2022-07-15,noise,4734
2022-07-15,speaker,4684
2022-07-15,voice,4512
2022-07-15,network,4501
2022-07-15,hearing,4410
2022-07-16,recognition,10078
2022-07-16,children,6144
2022-07-16,features,6115
2022-07-16,noise,4734
2022-07-16,speaker,4688
2022-07-16,voice,4512
2022-07-16,network,4501
2022-07-16,hearing,4410
2022-07-17,recognition,10078
2022-07-17,children,6144
2022-07-17,features,6115
2022-07-17,noise,4735
2022-07-17,speaker,4690
2022-07-17,voice,4513
2022-07-17,network,4502
2022-07-17,hearing,4410
2022-07-18,recognition,10090
2022-07-18,children,6144
2022-07-18,features,6134
2022-07-18,noise,4736
2022-07-18,speaker,4702
2022-07-18,voice,4526
2022-07-18,network,4516
2022-07-18,hearing,4411
2022-07-19,recognition,10093
2022-07-19,children,6149
2022-07-19,features,6135
2022-07-19,noise,4736
2022-07-19,speaker,4702
2022-07-19,voice,4526
2022-07-19,network,4516
2022-07-19,hearing,4411
2022-07-20,recognition,10119
2022-07-20,children,6164
2022-07-20,features,6145
2022-07-20,noise,4740
2022-07-20,speaker,4702
2022-07-20,voice,4534
2022-07-20,network,4521
2022-07-20,hearing,4423
2022-07-21,recognition,10120
2022-07-21,children,6178
2022-07-21,features,6146
2022-07-21,noise,4740
2022-07-21,speaker,4703
2022-07-21,voice,4534
2022-07-21,network,4522
2022-07-21,hearing,4432
2022-07-22,recognition,10170
2022-07-22,children,6186
2022-07-22,features,6159
2022-07-22,noise,4748
2022-07-22,speaker,4711
2022-07-22,voice,4542
2022-07-22,network,4538
2022-07-22,hearing,4440
2022-07-23,recognition,10181
2022-07-23,children,6188
2022-07-23,features,6160
2022-07-23,noise,4752
2022-07-23,speaker,4711
2022-07-23,voice,4542
2022-07-23,network,4538
2022-07-23,hearing,4440
2022-07-24,recognition,10184
2022-07-24,children,6188
2022-07-24,features,6163
2022-07-24,noise,4752
2022-07-24,speaker,4711
2022-07-24,voice,4542
2022-07-24,network,4538
2022-07-24,hearing,4440
2022-07-25,recognition,10206
2022-07-25,children,6188
2022-07-25,features,6176
2022-07-25,noise,4753
2022-07-25,speaker,4716
2022-07-25,voice,4542
2022-07-25,network,4542
2022-07-25,hearing,4450
2022-07-26,recognition,10222
2022-07-26,features,6205
2022-07-26,children,6189
2022-07-26,noise,4753
2022-07-26,speaker,4716
2022-07-26,network,4571
2022-07-26,voice,4543
2022-07-26,hearing,4450
2022-07-27,recognition,10228
2022-07-27,features,6207
2022-07-27,children,6204
2022-07-27,noise,4753
2022-07-27,speaker,4720
2022-07-27,network,4575
2022-07-27,voice,4546
2022-07-27,hearing,4450
2022-07-28,recognition,10244
2022-07-28,features,6219
2022-07-28,children,6205
2022-07-28,noise,4754
2022-07-28,speaker,4720
2022-07-28,network,4585
2022-07-28,voice,4547
2022-07-28,hearing,4457
2022-07-29,recognition,10251
2022-07-29,features,6225
2022-07-29,children,6206
2022-07-29,noise,4757
2022-07-29,speaker,4722
2022-07-29,network,4587
2022-07-29,voice,4549
2022-07-29,hearing,4458
2022-07-30,recognition,10261
2022-07-30,features,6225
2022-07-30,children,6214
2022-07-30,noise,4757
2022-07-30,speaker,4722
2022-07-30,network,4590
2022-07-30,voice,4549
2022-07-30,hearing,4458
2022-07-31,recognition,10264
2022-07-31,features,6225
2022-07-31,children,6221
2022-07-31,noise,4758
2022-07-31,speaker,4722
2022-07-31,network,4590
2022-07-31,voice,4554
2022-07-31,hearing,4479
2022-08-01,recognition,10316
2022-08-01,features,6238
2022-08-01,children,6226
2022-08-01,noise,4777
2022-08-01,speaker,4735
2022-08-01,network,4595
2022-08-01,voice,4566
2022-08-01,hearing,4513
2022-08-02,recognition,10324
2022-08-02,features,6243
2022-08-02,children,6228
2022-08-02,noise,4779
2022-08-02,speaker,4736
2022-08-02,network,4595
2022-08-02,voice,4566
2022-08-02,hearing,4515
2022-08-03,recognition,10329
2022-08-03,features,6246
2022-08-03,children,6239
2022-08-03,noise,4783
2022-08-03,speaker,4750
2022-08-03,network,4600
2022-08-03,voice,4567
2022-08-03,hearing,4515
2022-08-04,recognition,10337
2022-08-04,features,6256
2022-08-04,children,6242
2022-08-04,noise,4790
2022-08-04,speaker,4752
2022-08-04,network,4600
2022-08-04,voice,4567
2022-08-04,hearing,4518
2022-08-05,recognition,10343
2022-08-05,features,6261
2022-08-05,children,6245
2022-08-05,noise,4796
2022-08-05,speaker,4753
2022-08-05,network,4601
2022-08-05,voice,4569
2022-08-05,hearing,4518
2022-08-06,recognition,10343
2022-08-06,features,6262
2022-08-06,children,6245
2022-08-06,noise,4796
2022-08-06,speaker,4754
2022-08-06,network,4601
2022-08-06,voice,4569
2022-08-06,hearing,4518
2022-08-07,recognition,10343
2022-08-07,features,6262
2022-08-07,children,6245
2022-08-07,noise,4796
2022-08-07,speaker,4754
2022-08-07,network,4601
2022-08-07,voice,4569
2022-08-07,hearing,4518
2022-08-08,recognition,10343
2022-08-08,features,6262
2022-08-08,children,6246
2022-08-08,noise,4798
2022-08-08,speaker,4754
2022-08-08,network,4601
2022-08-08,voice,4569
2022-08-08,hearing,4518
2022-08-09,recognition,10355
2022-08-09,features,6268
2022-08-09,children,6246
2022-08-09,noise,4803
2022-08-09,speaker,4761
2022-08-09,network,4610
2022-08-09,voice,4569
2022-08-09,hearing,4522
2022-08-10,recognition,10360
2022-08-10,features,6273
2022-08-10,children,6264
2022-08-10,noise,4803
2022-08-10,speaker,4767
2022-08-10,network,4611
2022-08-10,voice,4570
2022-08-10,hearing,4522
2022-08-11,recognition,10367
2022-08-11,features,6276
2022-08-11,children,6270
2022-08-11,noise,4804
2022-08-11,speaker,4767
2022-08-11,network,4614
2022-08-11,voice,4571
2022-08-11,hearing,4522
2022-08-12,recognition,10368
2022-08-12,features,6284
2022-08-12,children,6282
2022-08-12,noise,4804
2022-08-12,speaker,4767
2022-08-12,network,4615
2022-08-12,voice,4571
2022-08-12,hearing,4536
2022-08-13,recognition,10379
2022-08-13,features,6286
2022-08-13,children,6282
2022-08-13,noise,4804
2022-08-13,speaker,4767
2022-08-13,network,4616
2022-08-13,voice,4571
2022-08-13,hearing,4536
2022-08-14,recognition,10380
2022-08-14,features,6286
2022-08-14,children,6282
2022-08-14,noise,4804
2022-08-14,speaker,4767
2022-08-14,network,4616
2022-08-14,voice,4577
2022-08-14,hearing,4536
2022-08-15,recognition,10387
2022-08-15,features,6298
2022-08-15,children,6283
2022-08-15,noise,4807
2022-08-15,speaker,4771
2022-08-15,network,4616
2022-08-15,voice,4581
2022-08-15,hearing,4536
2022-08-16,recognition,10389
2022-08-16,features,6304
2022-08-16,children,6283
2022-08-16,noise,4820
2022-08-16,speaker,4771
2022-08-16,network,4620
2022-08-16,voice,4581
2022-08-16,hearing,4544
2022-08-17,recognition,10391
2022-08-17,features,6317
2022-08-17,children,6283
2022-08-17,noise,4825
2022-08-17,speaker,4773
2022-08-17,network,4623
2022-08-17,voice,4582
2022-08-17,hearing,4544
2022-08-18,recognition,10392
2022-08-18,features,6323
2022-08-18,children,6284
2022-08-18,noise,4825
2022-08-18,speaker,4774
2022-08-18,network,4628
2022-08-18,voice,4583
2022-08-18,hearing,4545
2022-08-19,recognition,10396
2022-08-19,features,6334
2022-08-19,children,6289
2022-08-19,noise,4828
2022-08-19,speaker,4774
2022-08-19,network,4635
2022-08-19,voice,4588
2022-08-19,hearing,4551
2022-08-20,recognition,10412
2022-08-20,features,6334
2022-08-20,children,6289
2022-08-20,noise,4829
2022-08-20,speaker,4775
2022-08-20,network,4636
2022-08-20,voice,4590
2022-08-20,hearing,4551
2022-08-21,recognition,10422
2022-08-21,features,6343
2022-08-21,children,6289
2022-08-21,noise,4829
2022-08-21,speaker,4780
2022-08-21,network,4636
2022-08-21,voice,4596
2022-08-21,hearing,4551
2022-08-22,recognition,10430
2022-08-22,features,6347
2022-08-22,children,6290
2022-08-22,noise,4830
2022-08-22,speaker,4784
2022-08-22,network,4636
2022-08-22,voice,4601
2022-08-22,hearing,4554
2022-08-23,recognition,10444
2022-08-23,features,6354
2022-08-23,children,6299
2022-08-23,noise,4844
2022-08-23,speaker,4785
2022-08-23,network,4644
2022-08-23,voice,4605
2022-08-23,hearing,4561
2022-08-24,recognition,10463
2022-08-24,features,6361
2022-08-24,children,6317
2022-08-24,noise,4848
2022-08-24,speaker,4788
2022-08-24,network,4645
2022-08-24,voice,4609
2022-08-24,hearing,4566
2022-08-25,recognition,10479
2022-08-25,features,6368
2022-08-25,children,6329
2022-08-25,noise,4856
2022-08-25,speaker,4791
2022-08-25,network,4647
2022-08-25,voice,4612
2022-08-25,hearing,4581
2022-08-26,recognition,10486
2022-08-26,features,6374
2022-08-26,children,6340
2022-08-26,noise,4859
2022-08-26,speaker,4792
2022-08-26,network,4655
2022-08-26,voice,4618
2022-08-26,hearing,4582
2022-08-27,recognition,10486
2022-08-27,features,6376
2022-08-27,children,6340
2022-08-27,noise,4859
2022-08-27,speaker,4801
2022-08-27,network,4655
2022-08-27,voice,4619
2022-08-27,hearing,4582
2022-08-28,recognition,10488
2022-08-28,features,6381
2022-08-28,children,6340
2022-08-28,noise,4860
2022-08-28,speaker,4804
2022-08-28,network,4657
2022-08-28,voice,4619
2022-08-28,hearing,4582
2022-08-29,recognition,10512
2022-08-29,features,6396
2022-08-29,children,6350
2022-08-29,noise,4875
2022-08-29,speaker,4815
2022-08-29,network,4672
2022-08-29,voice,4627
2022-08-29,hearing,4588
2022-08-30,recognition,10520
2022-08-30,features,6400
2022-08-30,children,6354
2022-08-30,noise,4880
2022-08-30,speaker,4815
2022-08-30,network,4675
2022-08-30,voice,4634
2022-08-30,hearing,4588
2022-08-31,recognition,10524
2022-08-31,features,6404
2022-08-31,children,6364
2022-08-31,noise,4883
2022-08-31,speaker,4816
2022-08-31,network,4675
2022-08-31,voice,4639
2022-08-31,hearing,4597
2022-09-01,recognition,10536
2022-09-01,features,6424
2022-09-01,children,6420
2022-09-01,noise,4900
2022-09-01,speaker,4826
2022-09-01,network,4682
2022-09-01,voice,4658
2022-09-01,hearing,4612
2022-09-02,recognition,10545
2022-09-02,children,6430
2022-09-02,features,6426
2022-09-02,noise,4900
2022-09-02,speaker,4826
2022-09-02,network,4683
2022-09-02,voice,4661
2022-09-02,hearing,4612
2022-09-03,recognition,10545
2022-09-03,children,6436
2022-09-03,features,6426
2022-09-03,noise,4900
2022-09-03,speaker,4826
2022-09-03,network,4683
2022-09-03,voice,4662
2022-09-03,hearing,4612
2022-09-04,recognition,10548
2022-09-04,children,6439
2022-09-04,features,6431
2022-09-04,noise,4906
2022-09-04,speaker,4826
2022-09-04,network,4683
2022-09-04,voice,4664
2022-09-04,hearing,4612
2022-09-05,recognition,10559
2022-09-05,children,6439
2022-09-05,features,6432
2022-09-05,noise,4913
2022-09-05,speaker,4833
2022-09-05,network,4688
2022-09-05,voice,4668
2022-09-05,hearing,4614
2022-09-06,recognition,10575
2022-09-06,children,6442
2022-09-06,features,6434
2022-09-06,noise,4913
2022-09-06,speaker,4836
2022-09-06,network,4688
2022-09-06,voice,4675
2022-09-06,hearing,4615
2022-09-07,recognition,10579
2022-09-07,children,6442
2022-09-07,features,6434
2022-09-07,noise,4914
2022-09-07,speaker,4838
2022-09-07,network,4691
2022-09-07,voice,4675
2022-09-07,hearing,4616
2022-09-08,recognition,10583
2022-09-08,children,6442
2022-09-08,features,6438
2022-09-08,noise,4935
2022-09-08,speaker,4840
2022-09-08,network,4691
2022-09-08,voice,4676
2022-09-08,hearing,4626
2022-09-09,recognition,10591
2022-09-09,children,6444
2022-09-09,features,6442
2022-09-09,noise,4937
2022-09-09,speaker,4841
2022-09-09,network,4695
2022-09-09,voice,4677
2022-09-09,hearing,4629
2022-09-10,recognition,10596
2022-09-10,children,6444
2022-09-10,features,6444
2022-09-10,noise,4937
2022-09-10,speaker,4841
2022-09-10,network,4695
2022-09-10,voice,4679
2022-09-10,hearing,4629
2022-09-11,recognition,10597
2022-09-11,children,6444
2022-09-11,features,6444
2022-09-11,noise,4937
2022-09-11,speaker,4841
2022-09-11,network,4695
2022-09-11,voice,4680
2022-09-11,hearing,4629
2022-09-12,recognition,10612
2022-09-12,children,6456
2022-09-12,features,6446
2022-09-12,noise,4937
2022-09-12,speaker,4841
2022-09-12,network,4695
2022-09-12,voice,4682
2022-09-12,hearing,4638
2022-09-13,recognition,10630
2022-09-13,children,6462
2022-09-13,features,6457
2022-09-13,noise,4937
2022-09-13,speaker,4845
2022-09-13,network,4705
2022-09-13,voice,4688
2022-09-13,hearing,4638
2022-09-14,recognition,10636
2022-09-14,children,6480
2022-09-14,features,6468
2022-09-14,noise,4941
2022-09-14,speaker,4851
2022-09-14,network,4712
2022-09-14,voice,4690
2022-09-14,hearing,4638
2022-09-15,recognition,10645
2022-09-15,children,6489
2022-09-15,features,6475
2022-09-15,noise,4944
2022-09-15,speaker,4860
2022-09-15,network,4720
2022-09-15,voice,4701
2022-09-15,hearing,4639
2022-09-16,recognition,10651
2022-09-16,children,6491
2022-09-16,features,6478
2022-09-16,noise,4944
2022-09-16,speaker,4860
2022-09-16,network,4720
2022-09-16,voice,4701
2022-09-16,hearing,4642
2022-09-17,recognition,10655
2022-09-17,children,6491
2022-09-17,features,6479
2022-09-17,noise,4948
2022-09-17,speaker,4862
2022-09-17,network,4720
2022-09-17,voice,4702
2022-09-17,hearing,4642
2022-09-18,recognition,10782
2022-09-18,features,6572
2022-09-18,children,6518
2022-09-18,noise,4990
2022-09-18,speaker,4935
2022-09-18,network,4811
2022-09-18,voice,4755
2022-09-18,hearing,4655
2022-09-19,recognition,10793
2022-09-19,features,6582
2022-09-19,children,6523
2022-09-19,noise,4990
2022-09-19,speaker,4935
2022-09-19,network,4813
2022-09-19,voice,4755
2022-09-19,hearing,4658
2022-09-20,recognition,10800
2022-09-20,features,6587
2022-09-20,children,6539
2022-09-20,noise,4990
2022-09-20,speaker,4939
2022-09-20,network,4818
2022-09-20,voice,4755
2022-09-20,hearing,4660
2022-09-21,recognition,10804
2022-09-21,features,6590
2022-09-21,children,6547
2022-09-21,noise,4998
2022-09-21,speaker,4950
2022-09-21,network,4823
2022-09-21,voice,4760
2022-09-21,hearing,4664
2022-09-22,recognition,10809
2022-09-22,features,6593
2022-09-22,children,6549
2022-09-22,noise,4998
2022-09-22,speaker,4950
2022-09-22,network,4829
2022-09-22,voice,4761
2022-09-22,hearing,4664
2022-09-23,recognition,10821
2022-09-23,features,6600
2022-09-23,children,6554
2022-09-23,noise,5015
2022-09-23,speaker,4974
2022-09-23,network,4833
2022-09-23,voice,4773
2022-09-23,hearing,4665
2022-09-24,recognition,10822
2022-09-24,features,6602
2022-09-24,children,6559
2022-09-24,noise,5015
2022-09-24,speaker,4992
2022-09-24,network,4833
2022-09-24,voice,4773
2022-09-24,hearing,4665
2022-09-25,recognition,10826
2022-09-25,features,6607
2022-09-25,children,6560
2022-09-25,noise,5015
2022-09-25,speaker,4992
2022-09-25,network,4834
2022-09-25,voice,4773
2022-09-25,hearing,4666
2022-09-26,recognition,10831
2022-09-26,features,6609
2022-09-26,children,6561
2022-09-26,noise,5019
2022-09-26,speaker,5000
2022-09-26,network,4838
2022-09-26,voice,4778
2022-09-26,hearing,4666
2022-09-27,recognition,10841
2022-09-27,features,6620
2022-09-27,children,6567
2022-09-27,noise,5029
2022-09-27,speaker,5004
2022-09-27,network,4844
2022-09-27,voice,4787
2022-09-27,hearing,4668
2022-09-28,recognition,10842
2022-09-28,features,6620
2022-09-28,children,6573
2022-09-28,noise,5030
2022-09-28,speaker,5008
2022-09-28,network,4848
2022-09-28,voice,4788
2022-09-28,hearing,4668
2022-09-29,recognition,10850
2022-09-29,features,6623
2022-09-29,children,6576
2022-09-29,noise,5030
2022-09-29,speaker,5008
2022-09-29,network,4848
2022-09-29,voice,4793
2022-09-29,hearing,4673
2022-09-30,recognition,10854
2022-09-30,features,6643
2022-09-30,children,6607
2022-09-30,noise,5032
2022-09-30,speaker,5009
2022-09-30,network,4850
2022-09-30,voice,4800
2022-09-30,hearing,4681
2022-10-01,recognition,10925
2022-10-01,features,6675
2022-10-01,children,6659
2022-10-01,noise,5085
2022-10-01,speaker,5022
2022-10-01,network,4877
2022-10-01,voice,4825
2022-10-01,hearing,4698
2022-10-02,recognition,10927
2022-10-02,features,6675
2022-10-02,children,6659
2022-10-02,noise,5085
2022-10-02,speaker,5022
2022-10-02,network,4878
2022-10-02,voice,4825
2022-10-02,hearing,4698
2022-10-03,recognition,10949
2022-10-03,children,6685
2022-10-03,features,6677
2022-10-03,noise,5099
2022-10-03,speaker,5022
2022-10-03,network,4885
2022-10-03,voice,4827
2022-10-03,hearing,4698
2022-10-04,recognition,10961
2022-10-04,children,6698
2022-10-04,features,6677
2022-10-04,noise,5101
2022-10-04,speaker,5022
2022-10-04,network,4885
2022-10-04,voice,4831
2022-10-04,hearing,4711
2022-10-05,recognition,10966
2022-10-05,children,6700
2022-10-05,features,6679
2022-10-05,noise,5101
2022-10-05,speaker,5023
2022-10-05,network,4886
2022-10-05,voice,4844
2022-10-05,hearing,4711
2022-10-06,recognition,10969
2022-10-06,children,6716
2022-10-06,features,6681
2022-10-06,noise,5105
2022-10-06,speaker,5024
2022-10-06,network,4887
2022-10-06,voice,4845
2022-10-06,hearing,4715
2022-10-07,recognition,10974
2022-10-07,children,6717
2022-10-07,features,6686
2022-10-07,noise,5107
2022-10-07,speaker,5024
2022-10-07,network,4888
2022-10-07,voice,4847
2022-10-07,hearing,4716
2022-10-08,recognition,10977
2022-10-08,children,6717
2022-10-08,features,6686
2022-10-08,noise,5107
2022-10-08,speaker,5024
2022-10-08,network,4888
2022-10-08,voice,4849
2022-10-08,hearing,4716
2022-10-09,recognition,10977
2022-10-09,children,6717
2022-10-09,features,6688
2022-10-09,noise,5108
2022-10-09,speaker,5024
2022-10-09,network,4890
2022-10-09,voice,4849
2022-10-09,hearing,4716
2022-10-10,recognition,10984
2022-10-10,children,6728
2022-10-10,features,6720
2022-10-10,noise,5111
2022-10-10,speaker,5027
2022-10-10,network,4905
2022-10-10,voice,4856
2022-10-10,hearing,4723
2022-10-11,recognition,10995
2022-10-11,children,6750
2022-10-11,features,6721
2022-10-11,noise,5113
2022-10-11,speaker,5028
2022-10-11,network,4907
2022-10-11,voice,4856
2022-10-11,hearing,4723
2022-10-12,recognition,11002
2022-10-12,children,6750
2022-10-12,features,6722
2022-10-12,noise,5118
2022-10-12,speaker,5034
2022-10-12,network,4910
2022-10-12,voice,4859
2022-10-12,hearing,4723
2022-10-13,recognition,11010
2022-10-13,children,6752
2022-10-13,features,6723
2022-10-13,noise,5121
2022-10-13,speaker,5037
2022-10-13,network,4913
2022-10-13,voice,4863
2022-10-13,hearing,4724
2022-10-14,recognition,11018
2022-10-14,children,6754
2022-10-14,features,6728
2022-10-14,noise,5121
2022-10-14,speaker,5043
2022-10-14,network,4914
2022-10-14,voice,4870
2022-10-14,hearing,4724
2022-10-15,recognition,11026
2022-10-15,children,6754
2022-10-15,features,6730
2022-10-15,noise,5121
2022-10-15,speaker,5044
2022-10-15,network,4914
2022-10-15,voice,4870
2022-10-15,hearing,4724
2022-10-16,recognition,11027
2022-10-16,children,6754
2022-10-16,features,6734
2022-10-16,noise,5121
2022-10-16,speaker,5045
2022-10-16,network,4921
2022-10-16,voice,4872
2022-10-16,hearing,4727
2022-10-17,recognition,11030
2022-10-17,children,6756
2022-10-17,features,6735
2022-10-17,noise,5122
2022-10-17,speaker,5045
2022-10-17,network,4922
2022-10-17,voice,4872
2022-10-17,hearing,4727
2022-10-18,recognition,11047
2022-10-18,children,6758
2022-10-18,features,6738
2022-10-18,noise,5128
2022-10-18,speaker,5052
2022-10-18,network,4924
2022-10-18,voice,4882
2022-10-18,hearing,4727
2022-10-19,recognition,11051
2022-10-19,children,6762
2022-10-19,features,6742
2022-10-19,noise,5131
2022-10-19,speaker,5059
2022-10-19,network,4930
2022-10-19,voice,4884
2022-10-19,hearing,4728
2022-10-20,recognition,11085
2022-10-20,children,6768
2022-10-20,features,6745
2022-10-20,noise,5133
2022-10-20,speaker,5059
2022-10-20,network,4934
2022-10-20,voice,4887
2022-10-20,hearing,4730
2022-10-21,recognition,11089
2022-10-21,children,6768
2022-10-21,features,6751
2022-10-21,noise,5139
2022-10-21,speaker,5059
2022-10-21,network,4942
2022-10-21,voice,4894
2022-10-21,hearing,4734
2022-10-22,recognition,11096
2022-10-22,children,6768
2022-10-22,features,6751
2022-10-22,noise,5147
2022-10-22,speaker,5061
2022-10-22,network,4942
2022-10-22,voice,4895
2022-10-22,hearing,4741
2022-10-23,recognition,11096
2022-10-23,children,6768
2022-10-23,features,6752
2022-10-23,noise,5147
2022-10-23,speaker,5063
2022-10-23,network,4943
2022-10-23,voice,4895
2022-10-23,hearing,4741
2022-10-24,recognition,11113
2022-10-24,children,6781
2022-10-24,features,6756
2022-10-24,noise,5149
2022-10-24,speaker,5068
2022-10-24,network,4945
2022-10-24,voice,4898
2022-10-24,hearing,4744
2022-10-25,recognition,11134
2022-10-25,children,6784
2022-10-25,features,6756
2022-10-25,noise,5172
2022-10-25,speaker,5075
2022-10-25,network,4958
2022-10-25,voice,4902
2022-10-25,hearing,4760
2022-10-26,recognition,11149
2022-10-26,children,6784
2022-10-26,features,6766
2022-10-26,noise,5178
2022-10-26,speaker,5088
2022-10-26,network,4961
2022-10-26,voice,4907
2022-10-26,hearing,4760
2022-10-27,recognition,11174
2022-10-27,children,6799
2022-10-27,features,6777
2022-10-27,noise,5189
2022-10-27,speaker,5094
2022-10-27,network,4969
2022-10-27,voice,4907
2022-10-27,hearing,4760
2022-10-28,recognition,11193
2022-10-28,children,6808
2022-10-28,features,6799
2022-10-28,noise,5189
2022-10-28,speaker,5127
2022-10-28,network,4977
2022-10-28,voice,4917
2022-10-28,hearing,4760
2022-10-29,recognition,11196
2022-10-29,children,6808
2022-10-29,features,6801
2022-10-29,noise,5189
2022-10-29,speaker,5127
2022-10-29,network,4977
2022-10-29,voice,4917
2022-10-29,hearing,4760
2022-10-30,recognition,11196
2022-10-30,features,6809
2022-10-30,children,6808
2022-10-30,noise,5189
2022-10-30,speaker,5128
2022-10-30,network,4979
2022-10-30,voice,4920
2022-10-30,hearing,4760
2022-10-31,recognition,11211
2022-10-31,features,6822
2022-10-31,children,6816
2022-10-31,noise,5199
2022-10-31,speaker,5138
2022-10-31,network,4981
2022-10-31,voice,4946
2022-10-31,communication,4771
2022-11-01,recognition,11264
2022-11-01,children,6860
2022-11-01,features,6850
2022-11-01,noise,5225
2022-11-01,speaker,5155
2022-11-01,network,4989
2022-11-01,voice,4963
2022-11-01,hearing,4823
2022-11-02,recognition,11268
2022-11-02,children,6862
2022-11-02,features,6852
2022-11-02,noise,5228
2022-11-02,speaker,5159
2022-11-02,network,4998
2022-11-02,voice,4965
2022-11-02,hearing,4823
2022-11-03,recognition,11277
2022-11-03,children,6868
2022-11-03,features,6854
2022-11-03,noise,5229
2022-11-03,speaker,5163
2022-11-03,network,4999
2022-11-03,voice,4981
2022-11-03,hearing,4827
2022-11-04,recognition,11285
2022-11-04,children,6872
2022-11-04,features,6863
2022-11-04,noise,5235
2022-11-04,speaker,5172
2022-11-04,network,5001
2022-11-04,voice,4984
2022-11-04,hearing,4837
2022-11-05,recognition,11295
2022-11-05,children,6872
2022-11-05,features,6865
2022-11-05,noise,5236
2022-11-05,speaker,5174
2022-11-05,network,5009
2022-11-05,voice,4987
2022-11-05,hearing,4837
2022-11-06,recognition,11298
2022-11-06,children,6872
2022-11-06,features,6865
2022-11-06,noise,5236
2022-11-06,speaker,5182
2022-11-06,network,5009
2022-11-06,voice,4992
2022-11-06,hearing,4837
2022-11-07,recognition,11353
2022-11-07,features,6918
2022-11-07,children,6874
2022-11-07,noise,5255
2022-11-07,speaker,5212
2022-11-07,network,5033
2022-11-07,voice,5026
2022-11-07,hearing,4837
2022-11-08,recognition,11356
2022-11-08,features,6921
2022-11-08,children,6884
2022-11-08,noise,5255
2022-11-08,speaker,5217
2022-11-08,network,5035
2022-11-08,voice,5026
2022-11-08,hearing,4837
2022-11-09,recognition,11356
2022-11-09,features,6933
2022-11-09,children,6903
2022-11-09,noise,5255
2022-11-09,speaker,5225
2022-11-09,voice,5046
2022-11-09,network,5036
2022-11-09,hearing,4837
2022-11-10,recognition,11374
2022-11-10,features,6937
2022-11-10,children,6904
2022-11-10,noise,5255
2022-11-10,speaker,5227
2022-11-10,voice,5046
2022-11-10,network,5038
2022-11-10,hearing,4839
2022-11-11,recognition,11394
2022-11-11,features,6948
2022-11-11,children,6910
2022-11-11,noise,5255
2022-11-11,speaker,5227
2022-11-11,voice,5053
2022-11-11,network,5039
2022-11-11,hearing,4842
2022-11-12,recognition,11395
2022-11-12,features,6948
2022-11-12,children,6910
2022-11-12,noise,5258
2022-11-12,speaker,5227
2022-11-12,voice,5053
2022-11-12,network,5039
2022-11-12,hearing,4842
2022-11-13,recognition,11395
2022-11-13,features,6949
2022-11-13,children,6910
2022-11-13,noise,5258
2022-11-13,speaker,5227
2022-11-13,voice,5053
2022-11-13,network,5039
2022-11-13,hearing,4842
2022-11-14,recognition,11415
2022-11-14,features,6959
2022-11-14,children,6910
2022-11-14,noise,5261
2022-11-14,speaker,5234
2022-11-14,voice,5058
2022-11-14,network,5047
2022-11-14,hearing,4843
2022-11-15,recognition,11417
2022-11-15,features,6962
2022-11-15,children,6914
2022-11-15,noise,5261
2022-11-15,speaker,5235
2022-11-15,voice,5064
2022-11-15,network,5051
2022-11-15,hearing,4843
2022-11-16,recognition,11436
2022-11-16,features,6965
2022-11-16,children,6928
2022-11-16,noise,5269
2022-11-16,speaker,5241
2022-11-16,voice,5066
2022-11-16,network,5057
2022-11-16,hearing,4843
2022-11-17,recognition,11437
